Product_Name,Clause_Name,Chapter,Article,Subsection,Full_Content,Page
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제2조(정의),empty,"이 법에서 사용하는 용어의 뜻은 다음과 같다. 9. “전문금융소비자”란 금융상품에 관한 전문성 또는 소유자산규모 등에 비추어 금융상품 계약에 따른 위험감수능력이 있는 금융소비자로서 다음 각 목의 어느 하나에 해당하는 자를 말한다. 다만, 전문 금융소비자 중 대통령령으로 정하는 자가 일반금융소비자와 같은 대우를 받겠다는 의사를 금융상품 ",263
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제42조(소액분쟁사건에 관한 특례),empty,"판매업자 또는 금융상품자문업자(이하 “금융상품판매업자등”이라 한다)에게 서면으로 통지하는 경우 금융상품판매업자등은 정당한 사유가 있는 경우를 제외하고는 이에 동의하여야 하며, 금융상품판매 업자등이 동의한 경우에는 해당 금융소비자는 일반금융소비자로 본다. 가. 국가 나. 「한국은행법」에 따른 한국은행 다. 대통령령으로 정하는 금융회사 라. 「자본시장과 금융투자업에 관한 법률」 제9조제15항제3호에 따른 주권상장법인(투자성 상품 중 대통령령으로 정하는 금융상품계약체결등을 할 때에는 전문금융소비자와 같은 대우를 받겠다는 의사를 금융상품판매업자등에게 서면으로 통지하는 경우만 해당한다) 마. 그 밖에 금융상품의 유형별로 대통령령으로 정하는 자 조정대상기관은 다음 각 호의 요건 모두를 총족하는 분쟁사건(이하 “소액분쟁사건”이라 한다)에 대하여 조 정절차가 개시된 경우에는 제36조제6항에 따라 조정안을 제시받기 전에는 소를 제기할 수 없다. 다만, 제 36조제3항에 따라 서면통지를 받거나 제36조제5항에서 정한 기간 내에 조정안을 제시받지 못한 경우에는 그러하지 아니하다. 1. 일반금융소비자가 신청한 사건일 것 2. 조정을 통하여 주장하는 권리나 이익의 가액이 2천만원 이내에서 대통령령으로 정하는 금액 이하 일 것 ",264
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제47조(위법계약의 해지),empty,"① 금융소비자는 금융상품판매업자등이 제17조제3항, 제18조제2항, 제19조제1항ㆍ제3항, 제20조제1항 또는 제21조를 위반하여 대통령령으로 정하는 금융상품에 관한 계약을 체결한 경우 5년 이내의 대통 령령으로 정하는 기간 내에 서면등으로 해당 계약의 해지를 요구할 수 있다. 이 경우 금융상품판매업 자등은 해지를 요구받은 날부터 10일 이내에 금융소비자에게 수락여부를 통지하여야 하며, 거절할 때 에는 거절사유를 함께 통지하여야 한다. ② 금융소비자는 금융상품판매업자등이 정당한 사유 없이 제1항의 요구를 따르지 않는 경우 해당 계약을 해지할 수 있다. ③ 제1항 및 제2항에 따라 계약이 해지된 경우 금융상품판매업자등은 수수료, 위약금 등 계약의 해지와 관련된 비용을 요구할 수 없다. ④ 제1항부터 제3항까지의 규정에 따른 계약의 해지요구권의 행사요건, 행사범위 및 정당한 사유 등과 관 련하여 필요한 사항은 대통령령으로 정한다. ",264
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제19조(육아휴직),empty,"남녀고용평등과 일ㆍ가정 양립 지원에 관한 법률 ① 사업주는 임신 중인 여성 근로자가 모성을 보호하거나 근로자가 만 8세 이하 또는 초등학교 2학년 이 하의 자녀(입양한 자녀를 포함한다. 이하 같다)를 양육하기 위하여 휴직(이하 “육아휴직”이라 한다)을 신청하는 경우에 이를 허용하여야 한다. 다만, 대통령령으로 정하는 경우에는 그러하지 아니하다. ② 육아휴직의 기간은 1년 이내로 한다. ③ 사업주는 육아휴직을 이유로 해고나 그 밖의 불리한 처우를 하여서는 아니 되며, 육아휴직 기간에는 그 근로자를 해고하지 못한다. 다만, 사업을 계속할 수 없는 경우에는 그러하지 아니하다. ④ 사업주는 육아휴직을 마친 후에는 휴직 전과 같은 업무 또는 같은 수준의 임금을 지급하는 직무에 복 귀시켜야 한다. 또한 제2항의 육아휴직 기간은 근속기간에 포함한다. ⑤ 기간제근로자 또는 파견근로자의 육아휴직 기간은 「기간제 및 단시간근로자 보호 등에 관한 법률」 제 4조에 따른 사용기간 또는 「파견근로자 보호 등에 관한 법률」 제6조에 따른 근로자파견기간에서 제 외한다. ⑥ 육아휴직의 신청방법 및 절차 등에 관하여 필요한 사항은 대통령령으로 정한다. ",264
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제19조의2(육아기 근로시간 단축),empty,"① 사업주는 근로자가 만 8세 이하 또는 초등학교 2학년 이하의 자녀를 양육하기 위하여 근로시간의 단 축(이하 “육아기 근로시간 단축”이라 한다)을 신청하는 경우에 이를 허용하여야 한다. 다만, 대체인력  채용이 불가능한 경우, 정상적인 사업 운영에 중대한 지장을 초래하는 경우 등 대통령령으로 정하는 경우에는 그러하지 아니하다. ② 제1항 단서에 따라 사업주가 육아기 근로시간 단축을 허용하지 아니하는 경우에는 해당 근로자에게 그 사유를 서면으로 통보하고 육아휴직을 사용하게 하거나 출근 및 퇴근 시간 조정 등 다른 조치를 통하 여 지원할 수 있는지를 해당 근로자와 협의하여야 한다. ③ 사업주가 제1항에 따라 해당 근로자에게 육아기 근로시간 단축을 허용하는 경우 단축 후 근로시간은 주당 15시간 이상이어야 하고 35시간을 넘어서는 아니 된다. ④ 육아기 근로시간 단축의 기간은 1년 이내로 한다. 다만, 제19조제1항에 따라 육아휴직을 신청할 수 있 는 근로자가 제19조제2항에 따른 육아휴직 기간 중 사용하지 아니한 기간이 있으면 그 기간을 가산한 기간 이내로 한다. ⑤ 사업주는 육아기 근로시간 단축을 이유로 해당 근로자에게 해고나 그 밖의 불리한 처우를 하여서는 아 니 된다. ⑥ 사업주는 근로자의 육아기 근로시간 단축기간이 끝난 후에 그 근로자를 육아기 근로시간 단축 전과 같 은 업무 또는 같은 수준의 임금을 지급하는 직무에 복귀시켜야 한다. ⑦ 육아기 근로시간 단축의 신청방법 및 절차 등에 관하여 필요한 사항은 대통령령으로 정한다. 모자보건법",264
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제11조의3(난임시술 의료기관의 지정 등),empty,"① 보건복지부장관은 「의료법」 제3조제2항제1호가목ㆍ다목 및 같은 항 제3호가목ㆍ다목ㆍ마목에 따른 의 료기관 중 보조생식술 등 난임시술이 가능한 의료기관을 난임시술 의료기관으로 지정할 수 있다. ② 제1항에 따른 난임시술 의료기관은 보건복지부령으로 정하는 시설ㆍ장비 및 전문인력 등을 갖추어야 한다. ③ 보건복지부장관은 제1항에 따라 지정된 난임시술 의료기관(이하 “지정의료기관”이라 한다)에 대하여 3 년마다 제2항의 기준 및 실적 등에 대한 평가를 실시하고 평가 결과에 따라 그 지정을 취소할 수 있 다. ④ 보건복지부장관은 제3항에 따른 평가업무를 관계 전문기관 또는 단체에 위탁할 수 있다. ⑤ 보건복지부장관은 제3항에 따른 평가결과를 공개하여야 한다. ⑥ 제1항 및 제3항에 따른 난임시술 의료기관 지정 및 지정취소의 기준ㆍ절차, 제4항에 따른 위탁, 제5항 에 따른 평가결과의 공개방법 등에 필요한 사항은 보건복지부령으로 정한다. 모자보건법 시행규칙 ",265
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제8조(난임시술 의료기관의 지정),empty,① 보건복지부장관은 법 제11조의3제1항에 따른 난임시술 의료기관(이하 “난임시술 의료기관”이라 한다) 을 다음 각 호의 구분에 따라 지정할 수 있다. 1. 자궁내 정자주입 시술 의료기관 2. 체외수정 시술 의료기관 민법 ,265
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제2조(신의성실),empty,① 권리의 행사와 의무의 이행은 신의에 좇아 성실히 하여야 한다. ② 권리는 남용하지 못한다. ,265
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제767조(친족의 정의),empty,"배우자, 혈족 및 인척을 친족으로 한다. ",265
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제768조(혈족의 정의),empty," 자기의 직계존속과 직계비속을 직계혈족이라 하고 자기의 형제자매와 형제자매의 직계비속, 직계존속의 형 제자매 및 그 형제자매의 직계비속을 방계혈족이라 한다.",265
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제769조(인척의 계원),empty,"혈족의 배우자, 배우자의 혈족, 배우자의 혈족의 배우자를 인척으로 한다. ",266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제777조(친족의 범위),empty,친족관계로 인한 법률상 효력은 이 법 또는 다른 법률에 특별한 규정이 없는 한 다음 각호에 해당하는 자 에 미친다. ,266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제1-2조(정의),empty,"이 규정에서 사용하는 용어의 뜻은 다음과 같다. 1. 8촌 이내의 혈족 2. 4촌 이내의 인척 3. 배우자 보험업감독규정 13. ""평균공시이율""이란 금융감독원장(이하 “감독원장”이라 한다)이 정하는 바에 따라 산정한 전체 보 험회사 공시이율의 평균을 말한다. ",266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제4-4조(평균공시이율),empty,"보험업감독업무시행세칙 감독규정 제1-2조제13호의 규정에 의한 평균공시이율은 다음 각호의 기준에 따라 매 사업년도말까지 산 출하여 다음 사업년도에 적용한다. 1. 평균공시이율은 감독규정 제7-65조 제3항에서 정한 회사별 공시이율의 평균으로 보험계약이 체결 되는 연도의 이율을 전보험기간에 걸쳐 적용하며, 0.25%포인트 단위로 반올림하여 산출한다. 가. 회사별 공시이율은 매월말 계약자적립액 기준으로 가중평균하여 산출한다. 나. 평균공시이율은 회사별 공시이율을 계약자적립액 기준으로 가중평균하여 산출한다. 2. 제1호에 의한 공시이율은 8월말을 기준으로 최근 12개월을 대상으로 한다. <table>   <tr>     <td>구 분</td>     <td>평균공시이율</td>   </tr>   <tr>     <td>2024년</td>     <td>2.75%</td>   </tr> </table> ",266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제4조(중증질환자 산정특례 대상),empty,본인일부부담금 산정특례에 관한 기준 영 제19조 제1항 [별표2] 제3호 마목에 의한 요양급여(당일 발행한 처방전으로 약국 또는 한국희귀ㆍ필 수의약품센터인 요양기관에서 의약품을 조제받는 경우도 포함)로 외래 또는 입원진료(질병군 입원진료 및 고가의료장비 사용의 경우를 포함한다)시 요양급여비용총액의 100분의 5에 해당하는 금액을 부담하는 대 상은 별표3과 같다. ,266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제7조(산정특례 등록 신청 등),empty,"① 제4조, 제5조 또는 제5조의2의 산정특례 대상에 해당하여 등록을 하려는 사람(이하 ""등록신청인""이라 한다)은 요양기관에서 확인한 별지 제1호서식, 별지 제1호의2서식, 별지 제2호서식, 별지 제3호서식 또는 별지 제3호의2서식의 건강보험 산정특례 등록신청서를 국민건강보험공단(이하 ""공단""이라 한다) 또는 요양기관에 제출해야 한다. 이 경우 그 등록신청일은 건강보험 산정특례 등록신청서가 공단에 제 출된 날로 한다.  ② 제5조의 산정특례 대상자 중 극희귀질환자, 상세불명 희귀질환자 및 기타염색체이상질환자는 공단 이 사장이 사전에 승인한 요양기관을 통하여 공단에 제1항의 신청을 하여야 한다. 다만, 상세불명 희귀질 환자 및 기타염색체이상질환자는 질병관리청 희귀질환 전문 위원회로부터 상세불명희귀질환 및 기타염 색체이상질환군의 질환임을 판정받은 후에 신청하여야 한다. ③ 산정특례는 진단확진일로부터 30일 이내 신청 시 확진일로부터 소급하여 적용하고, 30일 이후에 신청 시 신청일부터 적용한다. 다만, 상세불명희귀질환 및 기타염색체이상질환군의 산정특례는 질병관리청 희귀질환 전문위원회에서 상세불명희귀질환 및 기타염색체이상질환임을 판정한 날로부터 적용한다. ④ 제3항에도 불구하고 제4조 중 암환자로 등록된 자가 산정특례 적용기간 중 추가로 발생한 다른 암종 (전이암 제외)에 대하여 산정특례를 신청한 경우, 추가로 발생한 암의 진단확진일 부터 적용한다. ⑤ 요양기관은 건강보험 산정특례 등록신청서 작성ㆍ제출 등에 소요되는 비용의 지급을 공단 또는 등록신 청인에게 별도로 청구하지 못한다. ⑥ 공단 이사장은 산정특례 등록 신청을 위해 필요한 질환별 특례 충족기준을 등록신청인 및 요양기관에 제공하고, 등록신청인 및 요양기관은 충족 여부를 확인한 후 신청하여야 한다. ⑦ 공단은 산정특례 등록 자료의 확인이 필요하다고 인정되는 경우 산정특례 등록자 및 요양기관에 검사 내역 등 자료를 제공하도록 요청 할 수 있다. ⑧ 제7항에 따라 자료 제공을 요청받은 자는 성실히 이에 응하여야 한다. ⑨ 제1항에도 불구하고 제5조의2의 대상자가 결핵치료를 위하여 여러 요양기관에서 요양급여를 받는 경 우 요양기관마다 별지 제3호 서식의 건강보험 산정특례 등록신청서를 공단 또는 요양기관에 제출하여 야 한다. ⑩ 제9항에 의거 산정특례 등록 신청 된 요양기관은 다음 각 호의 산정특례 종료사유가 발생한 경우 공 단에 산정특례 종료신청을 하여야 한다. 다만 공단이 국가 등으로부터 「결핵예방법 시행규칙」제3조제 2항에 따라 신고한 자료를 확인 할 수 있는 경우에는 종료신청을 하지 아니 할 수 있다 1. 완치 또는 완료 2. 중단 및 다른 요양기관으로 전원 3. 사망 4. 진단변경",266
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제8조(산정특례 재등록),empty,"① 제4조 및 제5조의 산정특례 대상자가 다음 각 호의 어느 하나에 해당하는 경우에는 산정특례 재등록 을 신청할 수 있다. 이 경우 공단 이사장은 제1호의2에 해당하여 재등록을 신청하는 사람에 대하여는 1회에 한하여 재등록할 수 있다. 1. 별지 제1호 서식의 건강보험 산정특례 등록신청서에 따라 등록한 암환자가 특례기간 종료시점에 잔존암, 전이암이 있거나, 추가로 재발이 확인되는 경우로서 암조직의 제거ㆍ소멸을 목적으로 수술, 방사선ㆍ호르몬 등의 항암치료 중인 경우이거나, 항암제를 계속 투여 중인 경우 1의2. 별지 제1호의2서식의 건강보험 산정특례 등록신청서에 따라 등록한 중증화상환자(별표3 제4호 라목에 해당하는 상병으로 등록된 사람은 제외한다)가 산정특례 적용 종료일부터 2년 이내에 별첨 3의 수술을 받는 경우 2. 별지 제2호 서식의 건강보험 산정특례 등록신청서에 따라 등록한 희귀질환자 및 중증난치질환자가 특례기간 종료시점에 등록된 희귀질환자 및 중증난치질환자의 잔존이 확인되는 경우로서 해당 질환 으로 계속 치료 중인 경우 3. 별지 제2호 서식의 건강보험 산정특례 등록신청서에 따라 등록한 상세불명희귀질환자 및 기타염색 체이상질환자가 특례기간 종료시점에 질병관리청 희귀질환 전문 위원회로부터 임상 경과 검토 결과 재등록 대상자로 판정받은 경우 ② 재등록에 관하여는 제7조를 준용한다. 산업재해보상보험법 시행규칙 ",267
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제47조(운동기능장해의 측정),empty,"① 정상인의 신체 각 관절에 대한 평균 운동가능영역은 별표 4와 같다. ② 운동기능장해의 정도는 미국의학협회(AMA, American Medical Association)식 측정 방법 중 공단이 정하는 방법으로 측정한 해당 근로자의 신체 각 관절의 운동가능영역과 별표 4의 평균 운동가능영역 을 비교하여 판정한다. 다만, 척주의 운동가능영역은 그러하지 아니하다.  ③ 제2항에 따라 해당 근로자의 신체 각 관절의 운동가능영역을 측정할 때에는 다음 각 호의 구분에 따 른 방법으로 한다. 1. 강직, 오그라듦, 신경손상 등 운동기능장해의 원인이 명확한 경우: 근로자의 능동적 운동에 의한 측 정방법 [별표 4] 정상인의 신체 각 관절에 대한 평균 운동가능영역(제47조제1항 관련) 2. 운동기능장해의 원인이 명확하지 아니한 경우: 근로자의 수동적 운동에 의한 측정방법 <table>   <tr>     <td colspan=""2"" >구분<br>관절명</td>     <td>측정부위</td>     <td>평균 운동<br>가능영역<br>(각도)</td>   </tr>   <tr>     <td rowspan=""25"" >척주</td>     <td rowspan=""8"" >목뼈부(경추부)</td>     <td rowspan=""2"" >후두과(後頭顆: 뒤통수 관절융기)-목뼈1번 분절<br>목뼈1번-목뼈2번 분절</td>     <td>13</td>   </tr>   <tr>     <td>10</td>   </tr>   <tr>     <td>목뼈2번-목뼈3번 분절</td>     <td>8</td>   </tr>   <tr>     <td>목뼈3번-목뼈4번 분절</td>     <td>13</td>   </tr>   <tr>     <td>목뼈4번-목뼈5번 분절</td>     <td>12</td>   </tr>   <tr>     <td>목뼈5번-목뼈6번 분절</td>     <td>17</td>   </tr>   <tr>     <td>목뼈6번-목뼈7번 분절</td>     <td>16</td>   </tr>   <tr>     <td>목뼈7번-등뼈1번 분절</td>     <td>6</td>   </tr>   <tr>     <td rowspan=""11"" >등뼈부(흉추부)</td>     <td>등뼈1번-등뼈2번 분절</td>     <td>4</td>   </tr>   <tr>     <td>등뼈2번-등뼈3번 분절</td>     <td>4</td>   </tr>   <tr>     <td>등뼈3번-등뼈4번 분절</td>     <td>4</td>   </tr>   <tr>     <td>등뼈4번-등뼈5번 분절</td>     <td>4</td>   </tr>   <tr>     <td>등뼈5번-등뼈6번 분절</td>     <td>4</td>   </tr>   <tr>     <td>등뼈6번-등뼈7번 분절</td>     <td>5</td>   </tr>   <tr>     <td>등뼈7번-등뼈8번 분절</td>     <td>6</td>   </tr>   <tr>     <td>등뼈8번-등뼈9번 분절</td>     <td>6</td>   </tr>   <tr>     <td>등뼈9번-등뼈10번 분절</td>     <td>6</td>   </tr>   <tr>     <td>등뼈10번-등뼈11번 분절</td>     <td>9</td>   </tr>   <tr>     <td>등뼈11번-등뼈12번 분절</td>     <td>12</td>   </tr>   <tr>     <td rowspan=""6"" >허리뼈부(요추부)</td>     <td>등뼈12번-허리뼈1번 분절</td>     <td>12</td>   </tr>   <tr>     <td>허리뼈1번-허리뼈2번 분절</td>     <td>12</td>   </tr>   <tr>     <td>허리뼈2번-허리뼈3번 분절</td>     <td>14</td>   </tr>   <tr>     <td>허리뼈3번-허리뼈4번 분절</td>     <td>15</td>   </tr>   <tr>     <td>허리뼈4번-허리뼈5번 분절</td>     <td>17</td>   </tr>   <tr>     <td>허리뼈5번-엉치뼈1번 분절</td>     <td>20</td>   </tr>   <tr>     <td rowspan=""6""  colspan=""2"" >어깨관절</td>     <td>앞위쪽올리기</td>     <td>150</td>   </tr>   <tr>     <td>옆위쪽올리기</td>     <td>150</td>   </tr>   <tr>     <td>뒤쪽올리기</td>     <td>40</td>   </tr>   <tr>     <td>모으기</td>     <td>30</td>   </tr>   <tr>     <td>안쪽 돌리기</td>     <td>40</td>   </tr>   <tr>     <td>바깥쪽 돌리기</td>     <td>90</td>   </tr>   <tr>     <td rowspan=""4""  colspan=""2"" >팔꿈치관절</td>     <td>펴기</td>     <td>0</td>   </tr>   <tr>     <td>굽히기</td>     <td>150</td>   </tr>   <tr>     <td>안쪽 돌리기</td>     <td>80</td>   </tr>   <tr>     <td>바깥쪽 돌리기</td>     <td>80</td>   </tr> </table>  <table>   <tr>     <td>구분<br>관절명</td>     <td colspan=""2"" >측정부위</td>     <td>평균 운동<br>가능영역<br>(각도)</td>   </tr>   <tr>     <td rowspan=""4"" >손목관절</td>     <td colspan=""2"" >손등쪽 굽히기</td>     <td>60</td>   </tr>   <tr>     <td colspan=""2"" >손바닥쪽 굽히기</td>     <td>70</td>   </tr>   <tr>     <td colspan=""2"" >손목의 요골(橈骨: 노뼈)쪽 굽히기(요사위)</td>     <td>20</td>   </tr>   <tr>     <td colspan=""2"" >손목의 척골(尺骨: 자뼈)쪽 굽히기(척사위)</td>     <td>30</td>   </tr>   <tr>     <td rowspan=""10"" >손허리손가락관절<br>(중수지관절)</td>     <td rowspan=""2"" >엄지손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>60</td>   </tr>   <tr>     <td rowspan=""2"" >둘째 손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>90</td>   </tr>   <tr>     <td rowspan=""2"" >가운데손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>90</td>   </tr>   <tr>     <td rowspan=""2"" >넷째 손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>90</td>   </tr>   <tr>     <td rowspan=""2"" >새끼손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>90</td>   </tr>   <tr>     <td rowspan=""2"" >손가락관절</td>     <td rowspan=""2"" >엄지손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>80</td>   </tr>   <tr>     <td rowspan=""8"" >제1손가락관절<br>(몸쪽 손가락뼈마디관절)</td>     <td rowspan=""2"" >둘째 손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>100</td>   </tr>   <tr>     <td rowspan=""2"" >가운데손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>100</td>   </tr>   <tr>     <td rowspan=""2"" >넷째 손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>100</td>   </tr>   <tr>     <td rowspan=""2"" >새끼손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>100</td>   </tr>   <tr>     <td rowspan=""8"" >제2손가락관절<br>(끝쪽 손가락뼈마디관절)</td>     <td rowspan=""2"" >둘째 손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>70</td>   </tr>   <tr>     <td rowspan=""2"" >가운데손가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>70</td>   </tr>   <tr>     <td rowspan=""2"" >넷째 손가락</td>     <td>펴기</td>     <td>0</td>   </tr>   <tr>     <td>굽히기</td>     <td>70</td>   </tr>   <tr>     <td rowspan=""2"" >새끼손가락</td>     <td>펴기</td>     <td>0</td>   </tr>   <tr>     <td>굽히기</td>     <td>70</td>   </tr>   <tr>     <td rowspan=""6"" >엉덩관절</td>     <td colspan=""2"" >펴기</td>     <td>30</td>   </tr>   <tr>     <td colspan=""2"" >굽히기</td>     <td>100</td>   </tr>   <tr>     <td colspan=""2"" >모으기</td>     <td>20</td>   </tr>   <tr>     <td colspan=""2"" >벌리기(외전)</td>     <td>40</td>   </tr>   <tr>     <td colspan=""2"" >안쪽 돌리기</td>     <td>40</td>   </tr>   <tr>     <td colspan=""2"" >바깥쪽 돌리기</td>     <td>50</td>   </tr> </table>  <table>   <tr>     <td>구분<br>관절명</td>     <td colspan=""2"" >측정부위</td>     <td>평균 운동<br>가능영역<br>(각도)</td>   </tr>   <tr>     <td rowspan=""2"" >무릎관절</td>     <td colspan=""2"" >펴기</td>     <td>0</td>   </tr>   <tr>     <td colspan=""2"" >굽히기</td>     <td>150</td>   </tr>   <tr>     <td rowspan=""4"" >발목관절</td>     <td colspan=""2"" >발등쪽 굽히기</td>     <td>20</td>   </tr>   <tr>     <td colspan=""2"" >발바닥쪽 굽히기</td>     <td>40</td>   </tr>   <tr>     <td colspan=""2"" >바깥쪽 뒤집기</td>     <td>20</td>   </tr>   <tr>     <td colspan=""2"" >안쪽 뒤집기</td>     <td>30</td>   </tr>   <tr>     <td rowspan=""10"" >발허리발가락관절<br>(중족지관절)</td>     <td rowspan=""2"" >엄지발가락</td>     <td rowspan=""2"" >발등쪽 굽히기<br>발바닥쪽 굽히기</td>     <td>50</td>   </tr>   <tr>     <td>30</td>   </tr>   <tr>     <td rowspan=""2"" >둘째 발가락</td>     <td rowspan=""2"" >발등쪽 굽히기<br>발바닥쪽 굽히기</td>     <td>40</td>   </tr>   <tr>     <td>30</td>   </tr>   <tr>     <td rowspan=""2"" >가운데발가락</td>     <td rowspan=""2"" >발등쪽 굽히기<br>발바닥쪽 굽히기</td>     <td>30</td>   </tr>   <tr>     <td>20</td>   </tr>   <tr>     <td rowspan=""2"" >넷째 발가락</td>     <td rowspan=""2"" >발등쪽 굽히기<br>발바닥쪽 굽히기</td>     <td>20</td>   </tr>   <tr>     <td>10</td>   </tr>   <tr>     <td rowspan=""2"" >새끼발가락</td>     <td rowspan=""2"" >발등쪽 굽히기<br>발바닥쪽 굽히기</td>     <td>10</td>   </tr>   <tr>     <td>10</td>   </tr>   <tr>     <td rowspan=""2"" >발가락관절</td>     <td rowspan=""2"" >엄지발가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>30</td>   </tr>   <tr>     <td rowspan=""8"" >제1발가락관절<br>(몸쪽 발가락뼈마디관절)</td>     <td rowspan=""2"" >둘째 발가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>40</td>   </tr>   <tr>     <td rowspan=""2"" >가운데발가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>40</td>   </tr>   <tr>     <td rowspan=""2"" >넷째 발가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>40</td>   </tr>   <tr>     <td rowspan=""2"" >새끼발가락</td>     <td rowspan=""2"" >펴기<br>굽히기</td>     <td>0</td>   </tr>   <tr>     <td>40</td>   </tr> </table> 상법",267
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제657조(보험사고발생의 통지의무),empty,① 보험계약자 또는 피보험자나 보험수익자는 보험사고의 발생을 안 때에는 지체없이 보험자에게 그 통지 를 발송하여야 한다. ② 보험계약자 또는 피보험자나 보험수익자가 제1항의 통지의무를 해태함으로 인하여 손해가 증가된 때에 는 보험자는 그 증가된 손해를 보상할 책임이 없다. ,270
direct_woman3.0_03,10. 난자동결보존시술비 선지급 특별약관,<붙임> 일상생활 기본동작(ADLs) 제한 장해평가표,제662조(소멸시효),empty,"보험금청구권은 3년간, 보험료 또는 적립금의 반환청구권은 3년간, 보험료청구권은 2년간 행사하지 아니 하면 시효의 완성으로 소멸한다.  상법 시행령",270
